id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
669,,2225,57,9,10,1020.81,,184643.2,"fecha_emision_vacio,comision_vacio"
670,2026-01-13,2044,120,7,5,1367.98,156.21,,monto_asegurado_vacio
673,2025-07-16,2597,38,7,6,,49.02,38687.42,prima_vacio
674,2025-03-29,2057,15,10,2,722.61,62.33,,monto_asegurado_vacio
677,2025-11-11,1808,68,9,6,1071.75,,119043.27,comision_vacio
682,2025-09-11,960,32,15,1,1560.81,,,"comision_vacio,monto_asegurado_vacio"
683,2025-10-20,1622,21,9,3,,109.08,136490.3,prima_vacio
684,2025-08-27,1741,32,1,10,1867.34,,,"comision_vacio,monto_asegurado_vacio"
687,2025-02-04,1880,57,6,4,,259.22,,"prima_vacio,monto_asegurado_vacio"
688,2025-09-14,1246,1,8,6,1438.09,,,"comision_vacio,monto_asegurado_vacio"
689,2025-01-18,1858,4,6,2,1605.13,,150198.88,comision_vacio
691,2025-09-03,989,1,14,7,1392.56,227.37,,monto_asegurado_vacio
693,2025-02-21,13,41,12,11,,,246608.56,"prima_vacio,comision_vacio"
694,2025-01-14,2574,70,15,6,,252.51,76577.3,prima_vacio
696,2025-06-25,2602,47,11,7,0.0,,265041.16,comision_vacio
697,2025-11-25,2269,76,3,3,,69.43,225420.02,prima_vacio
699,2025-09-26,2989,29,4,6,176.01,35.67,,monto_asegurado_vacio
701,2025-06-11,428,39,1,11,,84.26,115735.43,prima_vacio
703,2025-07-17,629,48,8,4,,59.78,,"prima_vacio,monto_asegurado_vacio"
710,2025-01-05,2358,46,5,3,,,278081.15,"prima_vacio,comision_vacio"
712,,1849,32,4,3,,,177148.68,"fecha_emision_vacio,prima_vacio,comision_vacio"
714,2025-11-23,2028,21,14,12,1513.02,197.69,,monto_asegurado_vacio
715,2026-01-26,765,5,4,2,823.82,,,"comision_vacio,monto_asegurado_vacio"
716,2025-07-04,818,14,11,6,1601.2,,287682.28,comision_vacio
717,2025-02-11,910,65,9,12,,,263737.8,"prima_vacio,comision_vacio"
719,,156,19,7,11,390.45,,68449.14,"fecha_emision_vacio,comision_vacio"
721,2025-03-11,2905,79,15,9,175.38,,22820.73,comision_vacio
722,,381,51,9,11,1869.07,135.96,51502.21,fecha_emision_vacio
724,2025-11-30,1166,64,5,9,1659.38,,167264.04,comision_vacio
725,2025-03-31,626,77,13,4,,63.88,54483.6,prima_vacio
728,2026-01-18,1904,5,10,10,,13.65,15552.96,prima_vacio
730,,1781,22,3,7,156.39,25.56,5302.74,fecha_emision_vacio
734,2025-01-28,1626,54,6,12,,73.3,109112.3,prima_vacio
739,2025-04-03,2661,12,15,8,836.47,,86215.93,comision_vacio
745,2025-02-19,2831,28,8,11,253.24,,35801.44,comision_vacio
746,,1981,69,7,10,1679.44,335.69,170490.77,fecha_emision_vacio
747,2025-11-21,1140,37,8,5,,165.16,114736.18,prima_vacio
748,2025-12-07,1748,65,13,6,354.66,,60506.04,comision_vacio
749,2025-01-10,339,15,9,6,1261.69,,183418.98,comision_vacio
751,2025-11-22,389,12,10,6,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
756,2025-01-26,2714,114,10,3,,294.64,,"prima_vacio,monto_asegurado_vacio"
757,2025-11-07,917,51,5,11,1578.22,,162335.4,comision_vacio
759,,1143,68,14,5,,323.94,,"fecha_emision_vacio,prima_vacio,monto_asegurado_vacio"
760,2025-12-27,1944,8,13,12,,107.19,,"prima_vacio,monto_asegurado_vacio"
761,2025-03-05,923,15,7,12,,88.27,154721.09,prima_vacio
762,2025-06-10,1236,35,12,10,,230.51,183137.35,prima_vacio
764,2025-07-02,1319,65,9,3,1715.41,,204680.23,comision_vacio
766,2025-06-14,962,28,12,1,920.18,48.98,,monto_asegurado_vacio
767,2026-03-01,1765,12,2,10,698.16,138.73,,monto_asegurado_vacio
768,2025-08-27,35,28,8,10,,118.12,121071.74,prima_vacio
770,2025-10-03,2358,78,1,6,1447.18,,239178.75,comision_vacio
771,2025-08-10,2710,78,1,4,,162.2,51458.19,prima_vacio
775,2025-06-08,2127,33,1,1,76.43,17.42,,monto_asegurado_vacio
776,2025-06-29,698,47,7,1,600.01,,74745.15,comision_vacio
777,2025-11-05,1358,11,2,9,268.61,,,"comision_vacio,monto_asegurado_vacio"
782,,2357,40,1,1,,130.95,,"fecha_emision_vacio,prima_vacio,monto_asegurado_vacio"
786,2025-11-08,2374,64,14,1,,131.34,168624.82,prima_vacio
790,2025-12-20,1113,24,1,12,1814.13,,362723.77,comision_vacio
793,2025-01-29,1975,78,14,7,1613.84,220.24,,monto_asegurado_vacio
794,2025-10-28,458,50,4,11,,103.34,153868.32,prima_vacio
795,2025-11-10,1952,68,1,8,,99.43,37579.58,prima_vacio
796,2026-01-30,1968,39,4,3,,227.97,,"prima_vacio,monto_asegurado_vacio"
797,,484,23,10,5,870.03,89.24,56125.56,fecha_emision_vacio
798,2025-10-30,1430,13,2,11,332.92,70.56,,monto_asegurado_vacio
799,2025-03-20,889,74,15,5,,268.59,95455.53,prima_vacio
800,2025-05-05,1942,62,4,5,1274.23,,99913.21,comision_vacio
802,2025-07-22,2288,60,13,12,,227.12,152154.29,prima_vacio
804,2026-01-19,1154,13,12,6,,64.72,,"prima_vacio,monto_asegurado_vacio"
805,2025-05-08,2820,32,8,1,1977.34,,169249.11,comision_vacio
807,,781,12,15,8,750.95,1322.13,123413.93,fecha_emision_vacio
808,2025-04-20,967,77,8,11,,89.02,239516.51,prima_vacio
815,,698,52,8,12,1119.38,246.33,,"fecha_emision_vacio,monto_asegurado_vacio"
816,2026-01-28,594,52,8,11,86.63,13.67,,monto_asegurado_vacio
817,2025-11-13,1820,6,5,3,,72.29,66395.65,prima_vacio
825,2025-08-23,256,29,15,6,1857.8,322.91,,monto_asegurado_vacio
827,2025-11-13,607,23,6,5,751.19,,149449.7,comision_vacio
828,,820,37,15,2,1521.6,,205644.15,"fecha_emision_vacio,comision_vacio"
829,2026-01-23,24,36,7,1,489.03,720.62,,monto_asegurado_vacio
831,2025-09-08,2683,68,10,1,361.62,,24344.03,comision_vacio
834,2026-02-15,1793,71,9,8,1361.35,334.97,,monto_asegurado_vacio
835,,380,38,2,3,93.03,17.92,15672.46,fecha_emision_vacio
836,2025-10-25,2473,28,4,3,972.0,,44879.05,comision_vacio
839,2025-12-14,2840,25,2,11,647.16,128.04,,monto_asegurado_vacio
841,2025-01-05,1152,20,13,4,519.32,,58821.48,comision_vacio
843,2026-01-13,657,60,6,8,1480.7,,283443.68,comision_vacio
844,2025-04-14,778,6,10,8,,18.48,21389.71,prima_vacio
845,2025-02-23,14,73,9,11,1269.39,265.58,,monto_asegurado_vacio
846,2025-07-18,47,2,7,7,1714.36,258.59,,monto_asegurado_vacio
847,2025-05-17,1546,42,9,1,,179.28,124007.19,prima_vacio
848,,170,72,1,9,463.65,,9638.92,"fecha_emision_vacio,comision_vacio"
850,2025-10-12,2066,4,7,12,873.87,,,"comision_vacio,monto_asegurado_vacio"
851,2025-12-26,867,57,9,3,,329.94,148250.67,prima_vacio
852,,1367,41,8,9,1903.39,132.64,254508.4,fecha_emision_vacio
853,2025-03-12,1107,62,10,10,587.31,,37778.91,comision_vacio
855,2025-07-17,569,15,10,10,1411.04,214.76,,monto_asegurado_vacio
857,2025-02-23,933,67,3,8,,341.26,174243.88,prima_vacio
858,2025-03-21,1467,33,7,11,,,124608.25,"prima_vacio,comision_vacio"
865,2025-08-09,2760,46,1,6,,208.18,,"prima_vacio,monto_asegurado_vacio"
866,2026-01-05,2042,44,6,10,1296.66,,241369.29,comision_vacio
869,2025-08-21,531,34,11,11,1540.81,,284174.65,comision_vacio
872,,2347,73,2,6,1545.69,333.57,237739.94,fecha_emision_vacio
873,2025-04-15,1087,36,1,12,,328.66,196368.09,prima_vacio
877,2025-07-08,1371,58,3,1,1917.67,,219668.44,comision_vacio
881,2025-04-09,839,10,11,8,,239.54,38387.21,prima_vacio
883,2025-06-29,495,118,6,4,1049.84,,186268.58,comision_vacio
884,2026-09-01,2279,60,11,10,1818.38,,,"comision_vacio,monto_asegurado_vacio"
885,2025-12-06,797,12,2,12,,146.34,118246.21,prima_vacio
887,2025-11-10,1139,1,10,12,,338.82,167285.05,prima_vacio
888,2025-01-31,1313,15,15,9,354.31,24.0,,monto_asegurado_vacio
894,2025-01-29,1962,15,14,1,892.07,66.33,,monto_asegurado_vacio
895,2025-12-15,1923,57,10,7,1365.73,96.67,,monto_asegurado_vacio
897,2025-08-22,1427,80,7,9,1494.58,,145788.69,comision_vacio
902,2025-11-03,1073,8,13,6,1380.59,,109273.28,comision_vacio
904,,3740,50,2,2,979.97,,46431.2,"fecha_emision_vacio,comision_vacio"
908,2025-04-19,1075,80,14,3,1967.46,,305634.39,comision_vacio
909,2025-11-12,2699,93,12,6,564.64,106.62,,monto_asegurado_vacio
910,2026-02-03,409,48,14,2,460.91,,,"comision_vacio,monto_asegurado_vacio"
911,2025-05-05,481,60,6,3,1640.83,131.15,,monto_asegurado_vacio
912,2025-06-16,1791,22,9,1,0.0,228.91,,monto_asegurado_vacio
916,2026-01-23,1556,70,9,12,1367.51,126.23,,monto_asegurado_vacio
919,2025-12-13,1102,17,10,10,,177.0,,"prima_vacio,monto_asegurado_vacio"
922,2025-12-18,2381,50,10,5,,17.92,9698.68,prima_vacio
923,,281,12,15,1,,,145973.4,"fecha_emision_vacio,prima_vacio,comision_vacio"
925,2025-10-14,917,10,12,10,,46.43,5915.34,prima_vacio
930,2025-11-23,696,20,4,9,,85.98,184099.3,prima_vacio
931,2026-01-22,1136,50,10,7,210.61,40.21,,monto_asegurado_vacio
933,2025-10-23,1115,49,2,8,,118.78,44931.22,prima_vacio
936,2025-02-17,3795,40,7,9,-520.28,,47053.68,comision_vacio
937,2025-07-18,3692,21,1,2,,208.41,190013.26,prima_vacio
939,2025-05-24,1644,13,15,7,1312.63,239.39,,monto_asegurado_vacio
943,2025-05-11,554,58,12,3,1207.33,,160881.33,comision_vacio
946,2025-07-18,1014,58,10,1,,117.42,87988.95,prima_vacio
948,2025-07-12,1064,60,9,6,795.71,,,"comision_vacio,monto_asegurado_vacio"
949,2025-02-07,1920,2,15,10,,99.18,115240.21,prima_vacio
950,2025-12-16,1367,19,1,4,,96.87,72692.11,prima_vacio
951,2025-06-04,2172,27,13,10,1554.17,2180.73,,monto_asegurado_vacio
953,2025-02-21,2371,59,1,10,740.29,108.83,,monto_asegurado_vacio
954,2026-02-13,1778,61,4,9,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
956,,1316,14,15,5,,16.7,,"fecha_emision_vacio,prima_vacio,monto_asegurado_vacio"
958,2025-08-05,2188,6,2,4,,301.14,130667.18,prima_vacio
960,2025-06-28,1711,40,8,4,175.21,,,"comision_vacio,monto_asegurado_vacio"
961,2025-05-18,916,71,4,1,,46.69,25151.14,prima_vacio
962,2025-09-18,2801,80,1,11,303.23,32.41,,monto_asegurado_vacio
964,2025-11-29,939,1,13,11,1073.08,,75000.94,comision_vacio
968,2025-05-08,2408,12,7,8,1097.2,92.96,,monto_asegurado_vacio
970,2025-03-27,2591,39,14,9,857.93,190.43,,monto_asegurado_vacio
973,2026-02-13,1852,59,7,1,,348.13,76610.96,prima_vacio
974,2026-01-31,1944,38,2,12,855.13,136.61,,monto_asegurado_vacio
975,2025-07-01,907,44,8,8,,,113193.29,"prima_vacio,comision_vacio"
978,2026-01-27,663,76,5,1,,100.99,,"prima_vacio,monto_asegurado_vacio"
979,2025-07-12,1306,105,14,2,79.6,,13816.88,comision_vacio
983,2025-08-14,1551,52,1,12,,40.19,32415.06,prima_vacio
984,2025-06-20,1483,34,7,1,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
986,2025-04-25,1253,68,8,5,700.61,,107728.62,comision_vacio
987,2025-11-04,2649,38,5,4,,121.04,93379.15,prima_vacio
988,2025-01-09,760,44,7,7,,347.14,189317.66,prima_vacio
992,,1105,70,9,7,1690.3,2765.68,,"fecha_emision_vacio,monto_asegurado_vacio"
994,2025-05-20,1408,20,8,9,853.33,,,"comision_vacio,monto_asegurado_vacio"
995,2025-05-10,1564,1,4,8,,274.64,,"prima_vacio,monto_asegurado_vacio"
996,2025-09-03,1881,1,15,12,965.9,53.98,,monto_asegurado_vacio
999,,1036,52,7,6,1627.86,171.51,,"fecha_emision_vacio,monto_asegurado_vacio"
1000,2025-06-22,1177,14,3,2,1322.87,,,"comision_vacio,monto_asegurado_vacio"
1001,2025-01-13,2762,76,3,1,742.93,,57831.32,comision_vacio
1002,2025-07-04,367,41,3,5,78.43,8.19,,monto_asegurado_vacio
1010,,1292,35,7,12,735.08,,67828.05,"fecha_emision_vacio,comision_vacio"
1011,2025-11-24,1801,20,6,4,,153.46,122262.02,prima_vacio
1012,2025-12-11,70,8,10,3,1570.27,308.2,,monto_asegurado_vacio
1017,2025-08-19,1198,44,14,7,356.86,444.8,,monto_asegurado_vacio
1020,2025-11-22,415,74,8,2,,329.03,282145.51,prima_vacio
1021,,2582,33,15,3,1791.75,,241800.05,"fecha_emision_vacio,comision_vacio"
1025,2025-01-20,1560,7,13,7,,23.88,23042.05,prima_vacio
1027,2025-11-23,2778,55,12,6,1101.74,,172028.14,comision_vacio
1031,2025-02-23,1930,19,14,11,444.53,39.34,,monto_asegurado_vacio
1033,2025-12-26,949,8,7,6,,283.71,256543.07,prima_vacio
1034,2025-08-01,1757,30,15,6,300.96,,,"comision_vacio,monto_asegurado_vacio"
1039,,2616,78,12,6,,244.18,85272.76,"fecha_emision_vacio,prima_vacio"
1040,2025-04-05,2243,66,2,6,1453.3,284.61,,monto_asegurado_vacio
1042,2025-05-31,2873,34,2,12,877.59,,32454.06,comision_vacio
1043,2025-03-13,1601,68,4,12,,,82202.05,"prima_vacio,comision_vacio"
1045,2025-04-25,1090,1,5,2,1264.61,309.76,,monto_asegurado_vacio
1047,2025-04-01,2563,3,6,8,,64.85,63890.17,prima_vacio
1048,,1869,56,1,8,1094.76,106.16,90894.15,fecha_emision_vacio
1050,2025-02-22,2641,75,11,2,,7.95,16042.6,prima_vacio
1051,,1026,37,9,12,65.98,,6767.13,"fecha_emision_vacio,comision_vacio"
1052,2025-11-05,19,76,2,11,,1364.41,113911.76,prima_vacio
1054,2025-03-06,1704,41,9,8,,299.65,,"prima_vacio,monto_asegurado_vacio"
1055,,2741,16,14,9,,2708.78,32898.39,"fecha_emision_vacio,prima_vacio"
1056,,2968,20,1,4,69.66,,13744.5,"fecha_emision_vacio,comision_vacio"
1057,2025-11-28,1604,22,2,6,574.77,68.79,,monto_asegurado_vacio
1058,2025-03-27,2845,77,5,3,,,107014.1,"prima_vacio,comision_vacio"
1059,2025-12-11,1327,45,10,2,,11.99,24432.81,prima_vacio
1060,2025-07-24,2683,28,11,9,1641.28,114.05,,monto_asegurado_vacio
1062,,2081,79,11,12,1394.96,146.43,,"fecha_emision_vacio,monto_asegurado_vacio"
1063,2025-06-22,2114,39,9,12,993.11,,27535.76,comision_vacio
1067,2025-01-03,2344,6,7,11,924.52,71.92,,monto_asegurado_vacio
1069,2026-02-01,2830,54,4,5,1299.84,1670.18,,monto_asegurado_vacio
1071,2025-09-18,1695,72,6,7,1759.76,,264754.5,comision_vacio
1072,2025-04-25,185,7,1,3,719.64,,97434.5,comision_vacio
1073,2025-08-22,25,37,14,2,1394.4,156.55,,monto_asegurado_vacio
1076,2025-01-27,1082,70,10,1,1738.83,,223701.63,comision_vacio
1079,,266,18,7,1,772.49,,,"fecha_emision_vacio,comision_vacio,monto_asegurado_vacio"
1080,2025-08-05,2348,42,6,10,,120.31,88647.92,prima_vacio
1085,,2242,64,1,3,695.01,47.91,104110.3,fecha_emision_vacio
1087,2025-12-02,1928,20,15,3,550.12,125.6,,monto_asegurado_vacio
1088,2025-03-01,1091,47,11,9,,140.97,156418.95,prima_vacio
1089,2025-06-21,1500,46,7,4,,,32738.26,"prima_vacio,comision_vacio"
1090,2025-01-23,1415,47,8,12,,2950.41,329028.87,prima_vacio
1092,2025-10-01,1626,76,8,12,,110.16,81029.68,prima_vacio
1093,2025-10-16,1923,13,12,4,794.51,,100515.32,comision_vacio
1094,2025-10-03,592,28,3,9,851.76,,166036.49,comision_vacio
1096,2025-01-02,2625,76,14,8,1155.99,222.91,,monto_asegurado_vacio
1097,2026-01-13,2853,67,5,7,,311.54,106024.81,prima_vacio
1100,,2228,24,12,5,428.78,64.53,,"fecha_emision_vacio,monto_asegurado_vacio"
1102,2025-06-03,305,22,5,6,1852.66,,366312.75,comision_vacio
1103,2025-12-24,2639,45,1,5,859.22,,166496.18,comision_vacio
1104,2025-04-17,2932,67,8,9,,217.4,211254.12,prima_vacio
1106,2025-10-14,1726,9,9,7,1225.86,135.7,,monto_asegurado_vacio
1107,,1503,49,14,6,130.61,23.2,11569.19,fecha_emision_vacio
1111,2025-04-23,1223,8,12,11,1816.08,,361542.55,comision_vacio
1113,,1820,37,8,9,953.91,130.66,130775.94,fecha_emision_vacio
1114,2025-12-04,123,59,9,2,1482.35,,225271.62,comision_vacio
1115,,430,15,12,9,990.61,191.48,136232.75,fecha_emision_vacio
1117,2025-01-31,1878,6,11,5,,126.65,35006.66,prima_vacio
1121,2025-04-03,2863,5,8,4,1023.56,66.4,,monto_asegurado_vacio
1122,2025-08-12,2946,5,12,10,,149.31,68340.14,prima_vacio
1123,2025-10-30,403,35,13,1,100.19,16.93,,monto_asegurado_vacio
1125,2025-11-27,712,62,4,9,1876.85,256.56,,monto_asegurado_vacio
1126,2026-01-09,556,60,3,5,418.6,82.54,,monto_asegurado_vacio
1127,,1030,7,9,10,1595.14,,55804.38,"fecha_emision_vacio,comision_vacio"
1129,2025-11-26,1644,8,15,11,1146.39,,,"comision_vacio,monto_asegurado_vacio"
1131,2025-12-26,1657,64,7,1,,188.27,37572.64,prima_vacio
1132,,2548,24,6,1,1399.09,235.2,,"fecha_emision_vacio,monto_asegurado_vacio"
1136,2025-01-07,2641,17,15,3,1260.55,76.25,,monto_asegurado_vacio
1137,,1475,51,8,6,1714.18,350.39,,"fecha_emision_vacio,monto_asegurado_vacio"
1138,2025-12-09,5,67,2,3,160.61,25.56,,monto_asegurado_vacio
1139,2025-03-05,1054,13,14,7,68.78,12.87,,monto_asegurado_vacio
1141,2025-08-27,2826,57,3,7,,30.01,40778.33,prima_vacio
1142,,2954,43,10,3,,346.64,,"fecha_emision_vacio,prima_vacio,monto_asegurado_vacio"
1144,2025-04-29,1548,5,10,1,1048.58,144.36,,monto_asegurado_vacio
1146,2026-01-22,1747,63,7,12,,103.65,7620.59,prima_vacio
1148,2025-10-22,2255,52,4,9,1772.98,,116444.01,comision_vacio
1149,,563,78,12,7,1597.63,395.64,84667.19,fecha_emision_vacio
1152,2025-03-16,1434,4,8,5,,105.83,13661.71,prima_vacio
1158,2025-05-14,1,18,4,5,,271.26,78719.97,prima_vacio
1160,2025-10-27,2597,66,13,10,,74.26,69930.53,prima_vacio
1161,2025-06-19,1053,34,8,7,748.2,168.54,,monto_asegurado_vacio
1163,2025-04-26,101,17,14,10,1258.76,,,"comision_vacio,monto_asegurado_vacio"
1167,2026-01-02,2943,16,7,3,655.89,121.25,,monto_asegurado_vacio
1168,,1279,60,10,11,1278.49,96.13,139261.23,fecha_emision_vacio
1169,,377,35,9,11,,165.21,52765.93,"fecha_emision_vacio,prima_vacio"
1170,2026-02-06,2541,25,5,2,484.27,66.97,,monto_asegurado_vacio
1174,,2880,62,1,6,885.76,160.84,37795.7,fecha_emision_vacio
1175,2025-07-18,791,51,14,8,1251.35,191.61,,monto_asegurado_vacio
1176,2025-03-01,125,52,15,4,1515.6,313.42,,monto_asegurado_vacio
1177,2025-03-17,2524,79,14,3,1524.88,,258179.58,comision_vacio
1178,2025-10-05,3761,8,10,10,1488.83,,65791.73,comision_vacio
1179,2025-02-23,1512,1,13,11,1903.73,,164024.08,comision_vacio
1181,2025-01-01,1466,64,5,4,412.24,,16238.21,comision_vacio
1182,,442,77,7,10,,95.62,282437.73,"fecha_emision_vacio,prima_vacio"
1185,,805,43,4,11,,,,"fecha_emision_vacio,prima_vacio,comision_vacio,monto_asegurado_vacio"
1187,2025-06-20,2616,58,13,11,,205.89,65864.39,prima_vacio
1188,2025-09-12,1805,4,10,11,1968.75,159.54,,monto_asegurado_vacio
1189,2025-03-15,2417,2,1,9,,,270806.61,"prima_vacio,comision_vacio"
1191,2025-05-10,2132,59,9,2,,163.79,38875.1,prima_vacio
1192,2025-08-02,2025,5,1,1,1938.27,,163602.89,comision_vacio
1193,2026-01-07,2387,37,11,6,372.56,,24149.78,comision_vacio
1194,2025-02-01,257,8,10,4,,99.44,61912.51,prima_vacio
1195,2026-01-20,2882,5,10,7,1511.44,,67099.49,comision_vacio
1198,2025-09-20,2761,74,13,11,76.54,,6589.98,comision_vacio
1199,,1358,58,8,3,,41.29,23527.73,"fecha_emision_vacio,prima_vacio"
1201,2025-05-09,813,17,9,5,,66.96,34661.85,prima_vacio
1202,,1288,14,11,11,525.74,53.91,13614.16,fecha_emision_vacio
1206,2025-02-02,868,45,1,8,,289.62,183432.08,prima_vacio
1211,2025-04-18,1652,23,12,5,710.89,,106516.98,comision_vacio
1220,2025-03-08,1199,74,7,1,942.34,,45372.96,comision_vacio
1224,2025-03-15,1004,24,2,6,283.65,,29478.22,comision_vacio
1227,2026-02-01,1606,61,11,9,927.93,,102517.03,comision_vacio
1228,2025-09-29,912,47,15,3,338.49,48.44,,monto_asegurado_vacio
1229,2025-11-09,1635,71,5,7,117.55,25.73,,monto_asegurado_vacio
1232,,2705,54,8,1,693.79,63.22,65521.27,fecha_emision_vacio
1234,2025-09-06,2479,10,13,2,200.03,29.66,,monto_asegurado_vacio
1235,,598,17,15,10,326.96,39.11,38689.37,fecha_emision_vacio
1236,2025-11-07,2784,63,3,3,1356.28,301.86,,monto_asegurado_vacio
1237,2025-04-21,963,37,1,9,441.99,94.02,,monto_asegurado_vacio
1238,2025-07-15,2640,67,1,9,1891.89,,163572.11,comision_vacio
1240,2025-09-13,2330,30,10,3,1280.18,,253584.4,comision_vacio
1241,2025-07-22,2995,74,14,9,,93.75,11864.02,prima_vacio
1244,,1292,45,4,3,674.17,138.49,61095.49,fecha_emision_vacio
1245,2025-02-13,2887,51,6,12,1977.94,407.99,,monto_asegurado_vacio
1246,2025-08-07,2956,1,12,6,,190.98,77913.23,prima_vacio
1247,2025-04-12,16,59,3,4,1486.8,109.63,,monto_asegurado_vacio
1248,2025-12-07,2084,44,15,2,,274.95,,"prima_vacio,monto_asegurado_vacio"
1255,2026-02-15,1681,70,10,3,1394.21,110.73,,monto_asegurado_vacio
1256,2025-06-27,1888,16,11,9,864.36,,169776.36,comision_vacio
1259,2025-07-11,3851,31,13,2,,54.79,44848.9,prima_vacio
1260,2025-01-27,1118,12,9,7,380.92,,49845.27,comision_vacio
1262,2025-01-06,2892,30,9,12,,188.91,,"prima_vacio,monto_asegurado_vacio"
1263,2025-02-15,1057,17,6,11,,262.93,137484.22,prima_vacio
1264,2025-04-18,609,80,10,7,998.07,,167810.75,comision_vacio
1266,2025-01-04,2059,64,2,2,,69.5,157079.21,prima_vacio
1267,2025-06-08,2726,73,9,10,706.93,,30485.65,comision_vacio
1270,2026-09-02,81,26,6,5,,251.39,347197.86,prima_vacio
1272,2025-05-07,2976,6,5,2,,89.93,41688.54,prima_vacio
1274,,1973,65,4,12,1255.16,126.13,242034.01,fecha_emision_vacio
1275,2025-07-15,950,26,4,4,1564.84,344.54,,monto_asegurado_vacio
1278,2025-10-08,2948,20,14,2,1269.83,1782.44,,monto_asegurado_vacio
1279,,348,4,9,1,350.79,78.58,65005.89,fecha_emision_vacio
1280,2025-08-11,1297,31,13,6,,91.08,,"prima_vacio,monto_asegurado_vacio"
1283,2026-03-01,1970,29,4,4,1843.37,,164280.76,comision_vacio
1287,2025-04-01,2831,36,2,12,,27.03,6624.64,prima_vacio
1289,2025-02-22,1913,50,7,7,1679.59,,86282.22,comision_vacio
1291,2026-01-20,1223,64,6,4,1533.96,,,"comision_vacio,monto_asegurado_vacio"
1292,2025-09-06,2039,56,7,10,748.3,,,"comision_vacio,monto_asegurado_vacio"
1294,2025-09-11,2047,80,6,1,,271.05,,"prima_vacio,monto_asegurado_vacio"
1296,2025-10-15,52,23,10,11,1456.7,,244171.48,comision_vacio
1297,,1931,12,6,11,240.21,44.34,45786.88,fecha_emision_vacio
1298,,2049,38,10,10,,217.2,166216.3,"fecha_emision_vacio,prima_vacio"
1300,2025-02-10,1177,78,7,4,,101.12,,"prima_vacio,monto_asegurado_vacio"
1302,2026-01-02,1228,21,1,11,1042.4,,37698.22,comision_vacio
1303,2025-06-16,1348,5,12,6,656.12,,117864.32,comision_vacio
1304,2025-12-16,1647,12,15,11,876.34,,50850.33,comision_vacio
1305,2025-10-29,1493,69,3,8,952.89,,89248.62,comision_vacio
1306,2025-11-03,118,56,15,1,1709.29,2731.7,,monto_asegurado_vacio
1309,2026-02-12,1939,79,6,11,1875.65,171.98,,monto_asegurado_vacio
1310,,2465,54,4,4,1504.07,221.19,,"fecha_emision_vacio,monto_asegurado_vacio"
1311,2025-03-04,222,40,5,9,622.79,,39273.19,comision_vacio
1314,2025-10-21,699,43,12,11,227.22,21.51,,monto_asegurado_vacio
1317,2025-05-03,1110,33,15,10,785.1,,,"comision_vacio,monto_asegurado_vacio"
1319,2025-07-04,1688,30,10,5,1194.26,284.55,,monto_asegurado_vacio
1320,2026-02-13,1198,41,3,6,,71.09,48791.33,prima_vacio
1321,2025-05-02,337,61,15,9,,,117736.57,"prima_vacio,comision_vacio"
1322,2025-09-06,1982,17,12,8,1488.73,,97131.68,comision_vacio
1325,2025-09-29,1399,68,4,11,,114.86,177286.68,prima_vacio
1326,,2979,8,9,9,,109.97,106757.96,"fecha_emision_vacio,prima_vacio"
1328,,769,37,10,11,934.8,1061.32,118945.97,fecha_emision_vacio
1329,2025-05-22,803,5,14,1,1245.17,,190864.32,comision_vacio
1330,2026-01-27,700,40,5,8,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
1334,2025-02-17,101,5,1,4,,106.1,93691.89,prima_vacio
1338,,912,10,7,10,229.87,28.53,41810.59,fecha_emision_vacio
1339,2025-08-14,653,33,7,7,,118.07,160261.76,prima_vacio
1340,2026-01-20,1374,22,13,3,623.78,,90183.07,comision_vacio
1343,2025-01-03,383,45,1,11,,138.69,,"prima_vacio,monto_asegurado_vacio"
1345,2026-01-11,1198,21,11,10,,,208011.25,"prima_vacio,comision_vacio"
1346,2026-02-18,2838,58,9,11,,406.09,,"prima_vacio,monto_asegurado_vacio"
1347,2026-02-03,2439,34,6,2,,62.54,33350.95,prima_vacio
1348,2025-06-22,701,28,8,2,89.53,,4157.88,comision_vacio
