id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
934,2025-01-29,2403,20,5,1,981.63,67.41,168492.79
935,2025-05-12,2120,47,8,5,441.19,488.91,55522.84
938,2026-01-16,65,77,2,8,1542.99,87.13,299998.04
940,2025-11-22,2286,64,13,3,69.81,15.89,4626.76
941,2025-09-07,1543,38,2,5,618.37,48.56,119647.32
942,2025-01-06,3718,75,6,6,79.88,12.94,2329.79
944,2025-12-30,1764,39,8,1,344.19,30.85,7257.42
945,2025-12-05,2697,11,4,5,1498.86,209.87,80287.24
947,2026-01-25,2225,21,13,10,875.41,159.49,73281.41
952,2025-05-29,77,14,12,7,1292.83,184.6,119370.4
955,2025-04-03,1676,30,3,12,977.94,81.64,66113.44
957,2025-11-25,2594,56,1,6,1630.18,2569.97,203678.55
959,2025-02-03,446,37,8,7,1854.14,155.96,185677.58
963,2025-04-22,1778,26,2,5,1149.75,216.05,129841.6
965,2025-10-12,393,27,15,4,1855.39,269.06,81022.62
966,2025-12-04,2375,24,6,12,1032.51,103.06,193961.45
967,2026-01-24,2135,59,7,1,0.0,52.22,44836.69
969,2026-10-02,753,58,11,9,237.99,32.16,19683.43
971,2025-03-02,2782,74,5,7,1007.87,250.95,70400.82
972,2025-10-15,826,54,3,5,1119.57,124.85,88838.73
976,2025-08-14,1195,40,9,10,1812.75,159.56,238384.37
977,2025-03-21,494,62,13,9,387.46,45.17,74674.7
980,2025-01-05,524,80,5,1,374.61,54.01,32248.51
981,2025-01-09,1235,67,7,4,1287.47,207.35,251131.1
982,2025-09-03,861,67,12,11,1538.07,1722.76,62820.32
985,2025-07-13,2974,7,9,12,1573.72,373.7,261731.15
989,2025-11-28,2790,48,2,1,605.4,58.86,65033.73
990,2025-11-04,1569,62,4,8,205.15,27.56,15683.59
991,2025-03-25,2205,80,15,12,591.77,64.87,71466.4
993,2025-03-05,1326,75,1,12,1463.43,255.58,189928.13
997,2025-12-21,1248,51,14,4,229.38,56.54,36697.87
998,2025-04-30,928,72,7,4,1592.68,117.66,34820.96
1003,2025-02-17,2670,23,8,8,1637.64,320.4,280930.95
1004,2025-02-17,2259,35,5,6,923.11,223.98,32415.33
1005,2025-03-02,57,28,2,9,648.49,114.95,122445.37
1006,2025-09-07,2872,47,5,7,1508.15,113.86,209084.19
1007,2025-12-12,213,10,14,10,1889.72,379.33,247888.57
1008,2025-04-03,1405,56,3,9,-1353.29,182.11,209259.39
1009,2025-07-02,1003,33,13,1,953.24,99.75,34200.13
1013,2025-01-20,983,35,11,12,1538.96,141.33,82355.1
1014,2025-09-16,1236,78,8,6,799.9,95.2,149053.6
1015,2025-01-16,2369,45,2,9,1033.94,124.79,103482.49
1016,2026-01-07,2088,32,10,8,1060.94,55.62,184294.87
1018,2025-06-18,219,75,9,1,1345.84,76.59,109621.69
1019,2025-10-25,86,52,14,5,1843.21,184.84,367185.91
1022,2025-04-04,1815,44,7,6,313.6,59.65,7679.78
1023,2025-11-22,2150,29,3,2,694.53,172.13,130767.04
1024,2025-10-09,1548,4,13,5,339.32,75.15,21148.26
1026,2025-08-24,660,78,1,9,1338.37,192.97,221890.05
1028,2026-01-29,2004,78,2,1,1645.76,332.76,245058.91
1029,2025-04-22,177,69,1,5,665.84,61.79,45025.13
1030,2025-07-21,1920,45,6,5,921.01,83.32,135943.27
1032,2026-02-05,1058,71,15,11,1978.63,104.08,356202.51
1035,2025-10-08,1123,54,12,5,246.66,35.65,15377.1
1036,2025-03-30,1301,59,8,7,1099.82,238.57,148711.35
1037,2025-04-25,3814,21,11,11,535.85,78.28,90648.67
1038,2025-11-26,400,80,10,7,1470.37,259.13,88295.75
1041,2025-05-15,820,36,14,10,449.42,44.91,44187.58
1044,2025-05-16,2156,20,7,3,904.25,209.02,54421.46
1046,2025-09-22,1357,15,7,10,397.06,57.71,13097.84
1049,2026-02-16,2217,69,2,7,1751.67,319.98,312484.69
1053,2025-10-17,2602,6,14,7,559.78,38.84,73437.24
1061,2025-02-14,1114,75,10,11,1528.09,376.13,271303.82
1064,2025-12-03,760,3,14,1,1137.02,207.39,95496.84
1065,2025-12-03,2527,17,6,6,1989.19,459.36,311684.97
1066,2025-06-23,2845,72,2,3,1571.77,198.1,74536.71
1068,2025-09-06,1184,59,7,4,1907.66,460.53,362277.16
1070,2025-06-26,1871,32,4,7,1985.68,406.92,308104.48
1074,2025-10-30,1614,16,4,9,1307.63,289.12,111821.91
1075,2025-05-28,314,79,11,10,947.52,229.64,97749.26
1077,2026-02-02,1966,50,12,9,1089.77,100.75,120981.8
1078,2025-09-26,2761,8,9,5,418.65,87.03,39590.36
1081,2025-10-25,1258,14,3,12,510.09,101.36,34226.55
1082,2025-09-13,318,14,13,7,1987.94,421.83,206231.5
1083,2025-12-25,225,20,4,2,956.11,169.03,183791.27
1084,2025-05-21,852,27,5,11,859.48,74.17,171859.01
1086,2025-11-29,811,49,15,9,763.42,78.36,117566.24
1091,2025-06-05,1032,59,15,6,101.14,14.26,7750.81
1095,2025-05-28,983,3,3,4,1398.13,286.34,41986.72
1098,2025-05-02,1127,1,9,4,50.52,7.22,6443.05
1099,2025-08-29,2966,21,7,2,1005.27,237.75,161375.41
1101,2026-02-07,339,26,9,6,394.37,32.6,31870.32
1105,2025-10-15,1976,47,10,6,165.43,31.41,8822.35
1108,2025-08-03,2775,48,13,11,1352.58,139.09,179436.06
1109,2025-03-15,1732,53,8,7,1797.87,272.34,290304.43
1110,2025-04-13,1738,35,3,5,1692.66,194.63,94363.91
1112,2025-12-13,1685,69,4,11,1825.18,317.25,329966.46
1116,2025-12-24,788,10,12,5,1839.16,155.59,46968.57
1118,2025-08-01,64,56,8,6,1312.59,135.79,88833.75
1119,2025-01-27,2807,20,2,6,1567.95,247.7,63775.57
1120,2026-01-20,1515,79,4,5,268.13,34.48,36596.6
1124,2025-08-18,1253,10,6,12,1202.76,277.56,158850.96
1128,2025-10-15,739,32,13,7,801.42,172.89,71909.43
1130,2025-12-04,2684,62,7,8,471.89,62.48,75226.19
1133,2026-01-19,1180,9,14,3,559.44,74.72,50707.0
1134,2025-10-25,482,65,2,12,1801.6,201.96,320551.35
1135,2025-10-16,2849,12,2,8,899.13,104.81,21752.03
1140,2025-09-13,1624,34,5,5,1796.8,107.08,108184.09
1143,2025-05-21,1443,25,15,10,1928.61,301.73,99748.79
1145,2025-01-07,650,37,15,10,373.58,55.08,70468.42
1147,2025-03-08,1514,54,6,9,305.05,50.43,36673.89
1150,2025-08-27,2462,14,10,1,1602.06,306.14,232753.97
1151,2025-02-06,735,78,9,3,1225.65,219.54,79991.65
1153,2025-06-20,1369,1,1,6,420.72,84.14,45079.8
1154,2025-04-22,1594,9,5,3,1945.59,280.85,68516.48
1155,2025-11-25,1128,66,15,12,354.72,67.36,48761.56
1156,2025-01-31,1585,9,5,7,107.49,15.96,7081.97
1157,2025-12-13,2093,26,15,11,693.6,117.98,128834.98
1159,2025-07-02,2642,56,6,3,1161.64,270.22,101941.77
1162,2025-08-17,256,35,14,4,1047.31,121.73,157185.5
1164,2025-04-06,2863,55,9,9,801.21,156.08,106569.46
1165,2025-03-26,1259,57,13,8,252.02,30.29,29984.51
1166,2025-04-19,1549,61,14,2,507.37,78.9,55376.53
1171,2025-04-03,272,72,2,10,699.83,97.22,112528.33
1172,2025-02-19,3614,39,6,4,1129.4,100.1,203458.76
1173,2025-03-24,1382,39,12,7,929.75,189.53,118299.06
1180,2025-01-20,1272,4,1,6,1380.2,261.41,243785.88
1183,2025-10-21,1240,70,11,4,1583.04,87.09,194086.75
1184,2025-01-10,2557,50,5,4,1236.51,151.82,212721.14
1186,2026-02-14,1231,77,8,1,566.22,59.6,101367.5
1190,2025-09-02,98,28,8,8,451.99,30.06,13249.5
1196,2025-01-01,316,9,3,12,453.71,111.35,10946.94
1197,2025-04-24,2247,25,7,9,649.49,70.59,48913.59
1200,2025-10-21,2085,11,6,6,705.5,113.14,89409.43
1203,2026-01-26,3559,18,12,6,492.91,46.2,88264.38
1204,2025-12-02,1156,32,8,11,982.35,182.3,139349.66
1205,2025-08-07,218,40,10,8,829.03,196.49,87169.07
1207,2025-02-27,435,79,14,5,1023.25,60.93,195221.33
1208,2025-07-03,2866,48,15,10,1463.7,142.12,218372.94
1209,2026-01-14,2546,61,5,11,649.42,146.46,81046.75
1210,2025-09-07,2024,70,15,8,300.35,50.03,55393.78
1212,2025-01-14,2127,3,6,11,1402.74,246.06,45097.81
1213,2026-01-02,2085,78,5,3,588.55,139.74,58549.45
1214,2025-10-03,2147,10,7,2,1075.86,212.98,160338.16
1215,2025-08-25,963,32,11,11,1298.17,231.23,219800.33
1216,2025-06-25,2712,57,10,8,1291.71,72.31,132853.4
1217,2025-01-11,292,63,4,2,1563.64,160.18,73871.74
1218,2025-12-20,521,34,1,6,763.75,158.57,141078.94
1219,2025-11-29,1653,40,15,3,1530.63,305.78,90130.75
1221,2025-04-29,1799,22,6,1,157.14,15.36,7690.92
1222,2025-08-05,2984,45,1,7,1792.49,228.82,238591.06
1223,2025-05-09,2378,34,2,2,1815.67,100.68,47179.14
1225,2025-04-30,331,35,11,4,577.44,49.44,14958.65
1226,2025-03-15,2300,60,5,10,1865.79,316.23,148974.56
1230,2025-04-11,2698,76,10,8,158.6,11.76,28404.16
1231,2025-01-26,610,79,14,7,1340.89,240.96,265201.67
1233,2026-01-31,1334,51,1,5,1097.72,251.86,92548.99
1239,2025-04-12,65,36,8,1,1256.64,203.65,78257.56
1242,2025-08-02,2723,65,1,10,1608.88,343.93,41100.71
1243,2026-03-02,1238,43,14,3,412.07,50.22,27451.49
1249,2025-07-27,252,24,3,4,787.57,194.28,96853.9
1250,2025-03-21,1216,78,2,7,352.9,31.59,38657.11
1251,2026-02-19,2936,76,14,8,424.01,64.72,59474.84
1252,2025-01-17,2711,23,10,6,1103.88,216.08,87037.66
1253,2025-06-12,2664,55,12,4,1970.17,377.87,392695.79
1254,2026-01-24,1427,34,8,11,215.97,26.28,14445.01
1257,2025-02-24,1239,42,4,12,865.55,60.56,51117.01
1258,2025-08-08,45,41,5,4,491.71,91.65,52680.81
1261,2025-09-09,1059,2,15,2,1234.69,97.25,105506.71
1265,2025-07-29,1013,66,6,9,1865.79,355.85,258138.96
1268,2025-12-22,2572,36,2,8,1181.76,224.73,187157.21
1269,2025-06-08,2959,5,10,7,952.09,121.75,72388.09
1271,2025-09-02,2733,1,10,1,820.7,148.64,129653.88
1273,2025-10-27,2820,46,1,2,1576.94,108.39,156774.56
1276,2026-02-10,218,72,3,5,223.93,13.04,21497.96
1277,2025-11-24,2319,32,14,5,1858.16,137.04,199489.12
1281,2025-12-26,1607,21,5,1,1343.95,129.43,196794.89
1282,2025-11-07,182,77,11,1,1327.05,231.46,113779.99
1284,2025-09-24,2523,119,12,3,509.17,82.21,60393.44
1285,2025-09-10,1270,63,10,3,57.63,6.01,4953.81
1286,2026-01-05,2670,58,8,6,1249.92,76.16,102482.56
1288,2025-07-02,469,20,7,4,953.45,170.4,103827.55
1290,2025-10-15,726,80,6,7,1876.63,243.12,59128.32
1293,2025-05-24,1381,9,2,6,1192.5,60.88,156126.99
1295,2025-01-17,2933,38,2,7,327.33,46.79,6550.03
1299,2025-10-03,2254,61,11,11,677.3,51.44,14401.14
1301,2025-08-20,2658,35,1,1,1701.45,208.31,184327.15
1307,2026-03-02,1572,75,2,6,1905.39,274.12,279524.78
1308,2025-10-18,2097,35,10,12,215.79,42.4,32883.12
1312,2025-02-27,141,38,3,11,0.0,433.88,220877.81
1313,2025-12-28,510,70,13,11,1666.88,411.56,288925.1
1315,2025-07-09,2525,54,9,6,1998.61,261.44,69231.79
1316,2025-01-06,1873,49,7,5,1452.12,257.36,203597.86
1318,2025-07-02,1113,75,5,12,1207.91,94.41,88242.37
1323,2025-05-21,402,24,5,8,318.02,30.5,55873.33
1324,2025-12-12,213,55,4,3,507.74,118.51,65368.28
1327,2025-10-15,492,64,14,12,-1142.56,122.32,183272.35
1331,2025-01-26,601,39,14,2,1159.36,174.63,193327.62
1332,2025-10-20,2388,10,6,3,1641.43,259.49,58019.33
1333,2025-01-10,198,7,6,5,628.68,34.05,28860.72
1335,2026-01-17,2840,70,5,6,1030.69,230.0,62703.97
1336,2025-10-03,1353,15,2,3,1211.72,186.92,31058.11
1337,2025-01-19,1572,59,11,5,1136.14,268.74,161068.31
1341,2025-05-20,940,62,2,10,1691.83,409.37,316119.38
1342,2025-08-08,191,16,6,7,1699.45,164.69,304445.4
1344,2026-01-19,1513,46,9,11,1897.39,180.03,127039.59
1352,2026-02-14,2860,30,8,4,1943.64,138.22,184465.0
1354,2025-07-13,385,1,9,6,1583.56,335.96,43362.05
1357,2026-01-16,622,47,2,10,793.21,162.29,146092.38
1359,2025-06-16,1079,68,1,6,1405.87,2412.61,184427.53
1360,2025-07-11,735,30,2,11,952.74,108.68,105347.83
1364,2025-06-14,2614,65,14,5,1479.17,342.96,121219.51
1365,2025-03-27,1908,65,12,10,463.2,101.19,52713.28
1366,2025-12-05,2189,38,3,8,1729.43,352.28,274425.82
1367,2025-11-26,411,39,4,7,860.65,173.3,155474.19
1368,2026-02-09,1364,32,4,6,805.81,123.24,39600.77
1369,2025-11-06,2599,20,11,1,1947.73,2417.69,333898.58
1371,2025-10-08,301,15,6,9,952.16,185.18,88457.54
1372,2026-01-16,2481,18,2,6,175.49,31.78,22576.41
1373,2025-09-07,923,18,13,1,1370.8,160.63,167038.57
1374,2025-03-26,1613,57,7,12,491.34,87.59,17584.69
1380,2026-01-10,35,5,12,11,1276.23,96.44,105102.21
1381,2025-09-07,2737,28,2,3,1643.42,134.14,139998.18
1382,2025-03-04,2010,31,11,4,761.44,67.94,34700.69
1383,2025-10-11,2030,71,8,2,942.34,60.02,73746.03
1384,2026-02-06,1142,69,15,3,695.05,56.86,127576.79
1385,2025-01-01,2639,77,10,3,1870.01,250.84,216988.35
1387,2025-10-17,1128,38,2,7,606.99,99.77,34588.08
1390,2025-12-15,1317,35,5,4,107.83,15.4,7829.02
1391,2026-01-19,1419,13,9,4,239.33,23.67,37430.8
1392,2026-12-01,1447,60,12,9,1636.58,214.02,49161.91
1393,2025-07-17,2358,46,1,9,1876.17,360.91,181569.56
1395,2025-01-04,22,9,9,11,1388.48,71.57,156142.96
1398,2025-07-03,2811,67,10,4,377.71,27.0,61672.2
1400,2025-08-05,2701,48,2,2,1729.67,390.26,134374.35
1401,2025-02-18,1351,33,9,12,428.87,36.21,15756.82
1403,2025-04-22,2519,72,11,3,256.18,19.32,20337.04
1405,2025-09-03,2016,11,4,5,219.22,25.84,13789.77
1406,2026-02-02,1879,18,10,12,1463.65,358.41,278056.34
1408,2026-01-19,459,67,3,12,157.19,8.24,22136.77
1410,2025-09-13,2934,80,8,9,1120.76,277.51,92953.74
1412,2025-03-10,2660,27,3,8,1357.69,329.15,123070.24
1413,2025-06-04,1579,43,1,11,495.21,29.68,38147.81
1415,2025-01-28,1233,41,4,9,1915.98,303.78,175729.03
1423,2025-08-25,396,60,2,3,178.38,29.99,34629.66
1424,2025-01-01,521,22,11,8,1175.97,158.5,57562.22
1427,2025-08-29,1504,48,12,8,1086.03,225.05,77814.53
1433,2025-06-10,2010,30,12,11,751.82,54.73,96724.58
1434,2025-01-11,2527,45,1,9,819.49,66.21,122538.47
1437,2025-04-07,1596,45,2,9,1096.26,225.81,43834.5
1439,2025-04-27,2082,46,9,1,102.68,17.91,12936.08
1441,2025-05-31,2534,73,7,2,1445.84,213.21,216713.52
1443,2025-03-10,3722,5,15,6,261.13,31.77,46155.01
1444,2025-01-04,224,4,7,10,1724.41,398.29,246822.17
1447,2025-09-08,855,53,15,2,1319.04,82.76,59663.05
1449,2025-05-01,31,24,9,5,160.0,12.62,17670.8
1451,2025-06-07,1881,9,10,3,1813.72,323.37,343844.7
1452,2025-04-26,113,7,14,6,815.37,41.87,111518.63
1453,2025-08-02,1617,48,14,7,893.89,54.58,176417.35
1454,2025-09-06,2203,74,4,8,1167.22,284.19,145966.4
1459,2026-01-02,1476,72,10,11,731.86,165.47,113920.8
1461,2026-02-18,469,45,11,11,1966.06,428.62,377346.56
1462,2025-02-01,1666,47,7,3,1825.86,234.03,212784.32
1463,2025-08-06,1776,47,10,10,1784.43,309.88,50319.13
1466,2025-09-17,1186,61,4,5,648.1,159.18,80348.11
1467,2025-11-09,2863,53,9,3,1768.2,210.86,209233.52
1468,2025-05-06,62,68,8,5,921.62,51.17,93353.0
1471,2025-06-05,1254,42,4,4,1009.9,244.47,173467.21
1475,2025-08-28,2923,22,4,11,1776.48,2341.78,228713.76
1476,2025-10-12,11,34,6,12,1461.26,270.06,190900.93
1480,2025-03-22,1914,33,15,1,1416.28,96.23,195234.95
1486,2025-11-13,1741,67,4,9,1401.61,171.56,121795.25
1487,2025-02-02,2008,26,11,5,1590.02,213.06,275026.83
1491,2026-01-28,322,16,11,6,1535.03,107.58,80051.88
1492,2025-09-11,2788,6,4,4,1448.67,310.72,175685.21
1493,2025-12-27,2246,13,6,5,714.43,55.39,138645.09
1495,2025-10-19,2341,78,10,4,1352.37,324.76,270128.26
1496,2025-03-30,961,11,10,12,1341.17,76.75,96608.63
1500,2025-10-07,2369,43,9,7,1239.16,212.62,245302.03
1502,2025-01-12,2353,80,10,2,668.08,1103.19,49676.44
1505,2025-09-28,3550,44,13,11,412.2,86.03,78513.03
1508,2025-01-27,1264,31,8,8,1846.01,295.49,96754.52
1511,2025-12-21,2329,16,4,2,743.78,93.86,60745.33
1513,2025-12-31,1048,77,14,7,742.81,102.23,57011.52
1514,2025-10-08,1182,12,3,4,1862.78,445.3,284734.85
1520,2025-10-17,1284,52,2,5,1568.42,314.73,191048.85
1521,2025-09-28,2454,6,15,9,1034.13,216.52,28739.9
1526,2025-06-08,2769,72,11,5,1628.5,281.54,68730.88
1532,2026-02-15,1768,30,6,8,1058.19,263.13,43757.93
1537,2025-12-09,3821,6,6,2,74.62,15.94,11459.21
1540,2025-05-22,1474,1,1,5,252.79,31.04,35388.48
1542,2025-09-29,1268,67,15,2,1048.18,164.47,129279.17
1545,2025-02-21,2858,70,13,6,1584.03,261.67,271843.07
1546,2025-12-22,1871,12,14,3,1671.82,189.79,322752.21
1549,2025-07-11,2573,66,11,5,1094.25,238.65,104175.27
1551,2025-01-05,2315,2,5,1,142.51,21.09,23711.21
1555,2025-06-03,2758,24,12,7,1264.43,153.63,87209.52
1557,2025-12-04,1579,57,9,10,1445.47,322.03,55297.93
1558,2025-01-12,415,31,5,10,1640.33,341.1,286275.93
1562,2025-08-17,1718,9,8,1,1213.55,151.02,44514.39
1563,2025-01-30,2975,77,1,3,1077.01,128.48,168507.88
1565,2025-02-28,1848,41,9,10,398.8,93.4,23202.3
1569,2025-08-18,2326,31,5,7,1099.41,82.99,151116.55
1574,2025-11-18,2523,65,11,8,1265.88,197.89,214633.24
1575,2025-09-11,58,45,10,4,1247.46,177.92,48979.14
1581,2025-11-11,2975,4,10,1,790.22,186.49,19800.85
1584,2025-04-18,1570,114,5,1,683.18,148.96,101598.73
1585,2025-09-02,2517,7,13,1,451.0,36.84,67905.76
1586,2025-05-12,2179,40,7,5,1993.25,187.06,318442.34
1588,2025-05-19,844,12,15,3,1376.68,310.93,64519.62
1589,2025-02-09,2226,16,5,2,298.83,61.29,23718.92
1590,2025-03-06,1921,42,11,10,1929.35,123.25,118655.81
1594,2025-07-13,2657,80,14,6,1178.68,205.21,178059.29
1596,2025-03-07,226,46,4,3,1512.11,88.46,189858.6
1597,2025-02-06,1831,15,14,1,1735.75,186.08,304449.63
1598,2025-10-18,181,51,7,6,163.66,21.37,18911.5
1599,2025-05-03,1427,7,3,12,645.48,144.64,14723.26
1602,2025-09-01,1945,31,9,3,421.43,36.28,33091.28
1603,2025-05-18,1350,6,2,6,588.09,84.77,54619.7
1604,2025-11-03,354,16,9,7,367.22,72.1,40366.29
1606,2026-01-31,1387,59,6,2,1896.52,175.23,211678.11
1608,2025-07-26,1147,42,8,1,178.16,39.62,34325.33
1609,2025-07-25,182,45,5,12,1661.14,244.65,88192.82
1610,2026-02-01,2980,77,10,12,1247.59,62.45,181067.31
1612,2025-12-04,2831,49,4,2,1917.65,317.66,377294.16
1617,2025-02-14,2012,58,11,2,282.45,26.88,7858.54
1623,2025-02-03,1578,74,14,10,1751.0,342.74,343292.76
1624,2025-10-03,1738,48,14,10,927.34,169.45,71920.47
1625,2025-06-12,140,53,9,3,424.68,83.32,68144.81
1626,2025-10-15,2049,52,14,6,925.15,128.92,125875.46
1628,2025-06-20,2048,51,10,4,157.56,24.35,9256.94
1631,2025-03-14,2586,51,8,3,568.69,85.92,50214.54
1633,2025-10-09,2738,3,3,3,203.6,14.44,24420.97
1635,2026-02-11,1236,80,2,6,1328.97,174.41,32202.48
1642,2025-02-25,574,66,13,12,1824.72,168.57,326778.47
1643,2025-01-03,1698,64,10,2,1012.44,1553.2,144533.23
1644,2025-10-17,504,32,12,4,754.68,50.16,65809.17
1646,2025-05-29,1170,50,9,3,1634.89,113.38,89962.08
1647,2025-04-22,570,18,5,3,1719.35,154.72,339210.12
1649,2025-08-12,2999,5,7,12,677.39,136.24,39997.76
1650,2025-10-23,2406,48,6,1,1519.31,274.11,195476.31
1654,2026-01-28,591,26,11,6,1373.54,203.59,47744.18
1656,2026-02-08,2509,33,15,4,379.23,78.87,23423.44
1659,2025-02-22,1811,15,6,10,1801.22,174.61,131895.02
1660,2025-05-11,2359,55,9,5,1066.22,96.76,167197.38
1665,2025-11-16,606,50,6,11,1182.28,86.92,67333.21
1666,2026-01-27,3,12,10,9,163.28,11.99,6425.76
1669,2025-09-26,192,78,15,2,115.25,5.89,14473.14
1670,2025-10-29,690,50,13,7,611.72,123.84,104283.13
1673,2025-08-25,2090,14,13,3,1549.48,2385.28,183915.49
1675,2025-01-03,678,57,8,7,242.08,29.66,8997.29
1677,2025-11-01,1602,9,5,10,1714.83,296.76,333800.86
1681,2025-10-19,570,19,8,2,1539.83,205.86,78282.2
1683,2025-04-20,829,17,11,11,1818.85,109.69,142549.06
1684,2025-02-18,2231,48,4,4,270.73,17.73,25082.98
1685,2025-12-18,437,66,5,9,1870.58,410.98,117463.94
1686,2025-09-24,1913,9,7,7,428.51,73.83,64001.48
1687,2025-02-18,2097,20,14,2,1672.05,359.04,297937.35
1689,2025-08-12,1591,75,13,12,784.79,93.21,73751.2
1690,2025-11-20,1821,44,7,6,1960.01,415.59,293611.76
1691,2025-02-16,1649,50,5,4,1976.69,360.58,108066.89
1692,2025-03-02,282,41,3,10,365.3,73.2,7879.14
1693,2025-01-25,2599,15,12,2,1022.39,206.41,148052.79
1694,2025-06-19,762,6,5,10,713.8,90.95,67930.82
1696,2025-12-30,1785,46,8,8,1598.99,180.51,93382.46
1699,2025-08-06,1234,43,2,12,561.83,41.36,48450.23
1700,2026-02-09,2373,11,5,4,1811.88,137.58,167743.21
1705,2025-08-29,2893,51,15,3,1366.08,307.52,70882.17
1706,2025-12-30,1100,76,10,8,718.76,129.4,23391.42
1711,2025-06-23,909,33,11,4,891.72,90.68,86778.83
1712,2025-05-18,2110,23,3,2,194.38,37.99,35717.67
1713,2025-03-25,413,51,13,12,1487.63,344.03,238195.71
1716,2025-03-31,2705,28,12,7,251.28,25.36,47836.0
1719,2025-11-21,181,40,2,5,1023.9,72.59,21647.86
1720,2025-11-09,2412,21,3,10,273.54,49.01,27928.09
1722,2025-08-28,1557,63,14,8,592.42,80.97,37655.44
1724,2025-09-11,482,56,9,8,636.57,101.55,48768.45
1725,2025-12-03,2281,67,4,12,278.58,28.86,39015.29
1726,2025-05-13,2869,72,2,6,1388.76,227.39,51891.57
1727,2025-06-14,2841,69,3,5,1718.89,250.21,37084.74
1728,2025-07-29,2843,37,3,6,585.3,108.5,83235.51
1733,2025-08-05,3826,67,3,1,1918.11,102.15,273806.4
1737,2025-01-24,2083,13,13,9,830.04,65.86,153428.18
1738,2025-05-12,1464,39,5,8,305.89,44.54,45453.81
1739,2025-03-31,2694,44,10,11,1727.58,155.7,102459.47
1743,2025-03-20,2772,6,8,10,1282.37,103.81,150515.81
1744,2025-08-19,2936,32,15,8,344.89,22.68,59733.52
1745,2025-05-31,1966,32,6,2,134.11,17.93,19953.57
1753,2025-06-22,2061,39,3,4,82.18,6.76,12467.64
1757,2026-01-26,2038,62,13,4,809.7,1411.93,51381.92
1758,2025-04-10,969,15,14,9,1671.95,135.92,156413.89
1759,2025-01-29,2111,12,10,4,500.22,92.45,24491.48
1760,2025-03-24,1818,67,15,8,1432.57,311.27,103474.42
1761,2025-07-20,2286,50,8,10,-1552.88,309.24,66184.0
1763,2025-09-14,315,23,2,3,1801.65,168.37,294829.06
1766,2025-04-12,1716,56,15,11,959.65,87.56,52487.62
1771,2025-05-27,2775,73,13,6,0.0,325.94,120120.62
1773,2025-10-24,158,59,4,8,1454.49,122.13,281170.62
1775,2025-06-17,2921,52,1,12,310.84,67.6,19315.0
1779,2025-12-31,1718,66,11,1,1266.58,146.93,49244.4
1781,2025-04-08,1279,70,13,6,1730.56,184.68,328697.81
1782,2025-03-18,1937,59,1,2,1864.27,221.58,354074.1
1786,2025-06-14,851,34,8,10,924.5,175.26,33078.64
1787,2025-07-24,1677,12,8,9,75.5,14.61,12721.7
1788,2026-02-03,1696,45,1,3,1734.03,297.88,126757.4
1794,2025-07-04,1501,46,11,11,1967.46,125.14,62858.57
1796,2025-12-14,2714,76,10,2,-556.59,44.28,104282.57
1797,2026-01-17,2602,55,1,5,1887.76,119.57,362671.73
1800,2025-07-14,1029,67,11,8,326.35,32.0,51097.71
1801,2025-06-07,2604,18,1,5,956.06,1686.88,71810.02
1804,2025-02-13,2218,41,12,3,170.31,28.44,6628.78
1806,2025-08-12,2158,51,6,6,1066.77,118.02,52588.17
1807,2025-10-25,719,64,8,6,94.96,16.2,4402.06
1808,2025-07-17,238,79,15,6,390.65,59.32,15007.25
1811,2026-02-16,1766,46,5,11,1600.17,354.1,293683.36
1814,2025-07-25,2482,49,15,2,218.47,35.17,28285.62
1817,2025-12-08,1013,23,8,12,255.47,60.84,37165.85
1818,2026-02-18,831,39,9,10,1149.19,246.71,35691.62
1823,2025-12-08,2122,36,6,9,637.57,54.42,31298.84
1824,2025-03-06,1376,23,8,10,424.3,82.88,70914.33
1827,2025-09-24,2535,66,14,11,1317.7,313.68,72329.03
1828,2025-05-14,2667,106,11,10,64.29,6.17,4234.36
1831,2026-01-10,2552,39,10,2,1231.22,179.67,178590.34
1832,2025-12-23,662,77,7,8,1019.78,151.25,78262.43
1833,2025-08-03,1639,30,4,5,410.3,62.54,10767.82
1834,2026-01-23,1460,34,11,10,271.94,63.87,51061.13
1835,2025-03-04,1737,62,11,11,1615.42,313.05,316139.14
1837,2025-01-19,1402,73,7,8,846.16,167.47,72368.39
1843,2026-02-15,2054,73,11,4,1317.01,73.74,53666.7
1847,2025-10-02,2203,54,5,9,1403.23,149.43,278295.86
1848,2025-03-16,1900,19,4,6,321.51,33.46,62202.18
1849,2025-08-29,421,56,3,10,1038.47,155.25,90628.68
1853,2025-01-10,818,58,12,9,66.67,6.25,2288.15
1859,2025-07-10,606,56,9,4,220.73,35.26,31738.2
1862,2025-04-18,2639,95,1,2,1818.03,105.0,258850.15
1863,2025-09-23,971,5,2,10,1785.92,199.66,75458.99
1865,2025-07-11,1799,9,10,2,70.67,12.6,10813.25
1868,2026-02-11,2906,70,11,2,163.19,11.21,31636.45
1870,2025-01-13,1494,36,7,10,96.91,21.19,10764.53
1871,2026-01-24,1159,62,4,1,1784.93,385.11,215267.86
1880,2025-04-26,1125,3,1,8,1652.25,343.08,271436.78
1881,2025-06-08,2486,73,7,4,391.45,48.39,23439.81
