id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
3653,6813,2025/07/06, 11719.87 ,Cerrado
3654,25792,01-20-25,"12,396.95",Cerrado
3658,24499,30-08-2025,"8,051.72",Cerrado
3659,10900,01-01-26,"11.106,35",Cerrado
3660,2280,19/02/2025,"5,334.59",Abierto
3661,425,08-31-25,"9,681.07",Abierto
3662,24948,13-11-2025,"5.252,17",Cerrado
3664,5315,2025-07-08,10617.56,Abierto
3666,12201,01/02/2025,"9.574,19",Abierto
3667,2396,10-22-25,11847.51,Cerrado
3668,2264,15-04-2025,"14.715,38",Cerrado
3672,22059,2025/01/28,2923.13,Cerrado
3673,87,12-23-25, 1343.38 ,Abierto
3676,10873,04-10-2025,13553.17,Cerrado
3678,17715,05-05-2025, 1531.95 ,Rechazado
3679,12232,2025-02-14,"3,095.75",Cerrado
3680,2372,18/10/2025,"11,707.91",Rechazado
3681,18028,19-12-2025,"2,789.36",Cerrado
3683,25709,2026/02/05,"4,087.79",Abierto
3685,5880,30-05-2025,10119.08,Cerrado
3687,12631,16-04-2025,"11,965.15",Rechazado
3690,25541,26/01/2026,"3,137.58",Abierto
3691,24830,2025-08-07, 11030.31 ,Cerrado
3693,2697,26/10/2025,14494.73,Abierto
3694,12285,19-07-2025,"6,968.87",Abierto
3695,24626,03-11-2025, 6461.97 ,Abierto
3696,23970,2025-01-11,8926.91,Abierto
3697,70,18-10-2025,"3,056.80",Abierto
3699,18992,03-29-25,"11,352.78",Rechazado
3700,14395,2025/12/25,"6.906,08",Rechazado
3703,6532,03-03-2025,"6,785.04",Abierto
3705,17890,29-08-2025,10237.99,Abierto
3706,20458,2025-04-30, 4216.62 ,Rechazado
3707,11678,12-11-2025,"11,148.34",Cerrado
3708,3667,27-01-2025, 10642.16 ,Cerrado
3710,15397,04-05-25,"8.386,68",Abierto
3712,11124,19/12/2025,4837.73,Abierto
3713,1710,2025-08-08,13390.07,Cerrado
3715,25671,13/03/2025,"12,632.31",Abierto
3717,14892,25-01-2026,700.31,Cerrado
3718,23724,17/03/2025,"3,492.28",Rechazado
3719,1726,07-27-25,"6,734.92",Cerrado
3720,20272,07-06-25,"8.302,38",Cerrado
3722,11096,2025/11/11,"11,966.78",Rechazado
3723,10205,01/02/2025,"6,332.52",Abierto
3724,9379,2025-02-25,-,Cerrado
3726,6672,30/04/2025, 337.22 ,Abierto
3727,40,12/02/2025,248.88,Cerrado
3728,12033,07-22-25, 14412.37 ,Cerrado
3729,12049,27-04-2025, 992.62 ,Abierto
3732,17659,23-07-2025,5901.43,Rechazado
3733,1218,01/09/2025,"4.119,79",Abierto
3736,603,2025-12-16,"12,788.69",Cerrado
3737,10671,08/03/2025,9751.80,Cerrado
3739,4967,04-06-2025, 4403.03 ,Cerrado
3740,2367,06-06-2025, 13572.83 ,Rechazado
3741,11031,06-03-25, 9258.81 ,Rechazado
3742,22427,2025/02/03,1809.57,Cerrado
3744,2447,06/02/2025,11428.01,Rechazado
3745,1602,2025-01-23,14525.25,Rechazado
3746,11131,2026-01-27,"10,363.08",Cerrado
3747,8355,08-28-25, 14134.58 ,Cerrado
3748,6654,2025/01/11,11810.42,Cerrado
3749,14236,2025/08/21,"4,639.92",Cerrado
3750,22517,30-04-2025,9767.06,Abierto
3751,19788,02-05-2025,"7.428,92",Cerrado
3753,12962,30/12/2025,5967.80,Cerrado
3755,4604,19-11-2025,"13.775,77",Abierto
3756,7635,2025-06-05,8530.97,Rechazado
3757,3132,12-29-25, -13326.73 ,Cerrado
3758,23232,03/06/2025,4630.61,Abierto
3759,7441,01-23-25,"1,588.16",Cerrado
3760,8637,2026-01-21,7629.60,Cerrado
3762,6941,08-17-25,12366.29,Cerrado
3763,1704,15-07-2025, 12320.51 ,Abierto
3764,20462,2025-03-23, -4945.74 ,Abierto
3766,3224,23/11/2025,443.38,Abierto
3767,309,03-06-25,"12.541,50",Cerrado
3768,17558,2025/09/18,5174.52,Rechazado
3769,4977,07-11-2025, 14455.19 ,Abierto
3770,14138,01-04-2025,"4.652,40",Cerrado
3771,9909,2025-07-27, 11715.97 ,Cerrado
3772,20463,12-07-25,-,Cerrado
3773,12969,25/08/2025,"9,108.50",Abierto
3774,24066,16/06/2025, 10409.24 ,Abierto
3775,3458,01-06-25,"11,935.89",Rechazado
3776,1125,11-13-25,"4,157.89",Rechazado
3780,6515,13/06/2025, 3794.39 ,Cerrado
3781,7226,2025/12/14,"2.410,68",Cerrado
3783,24279,01/07/2025, 8894.48 ,Abierto
3785,17268,01/06/2025,"7,572.63",Rechazado
3786,9695,14/10/2025, 12948.48 ,Rechazado
3788,24221,2025/02/25, 929.16 ,Abierto
3789,16905,03-31-25, 12263.70 ,Cerrado
3790,21552,2025/04/08,-,Cerrado
3791,6087,2025-02-28, 10750.62 ,Cerrado
3792,846,09-28-25,14172.53,Cerrado
3795,9136,2025/07/25, 4239.10 ,Cerrado
3797,16276,31-05-2025, 247.28 ,Cerrado
3798,12069,01-19-25,12431.34,Abierto
3799,24251,30-10-2025,"1.953,30",Cerrado
3801,8830,25-04-2025,11006.60,Abierto
3803,2350,22-08-2025,6513.24,Cerrado
3804,154,20/01/2026,"9,814.42",Abierto
3805,20049,28/01/2026,"11,217.59",Abierto
3806,4251,2025-10-13,"3.441,46",Abierto
3807,17630,15-06-2025,14344.65,Cerrado
3809,15526,08/07/2025,896.25,Abierto
3812,6378,26-07-2025,126.56,Abierto
3815,13673,2025-08-18,"5.360,94",Abierto
3818,24035,24-10-2025,"9.710,45",Abierto
3819,18343,09-05-2025,"11,251.20",Cerrado
3822,9809,2025/09/03, 1296.83 ,Abierto
3825,5970,04-05-2025,1391.81,Abierto
3829,15791,2025-10-24,"1.641,72",Cerrado
3830,19865,2025/06/14,"10,174.25",Abierto
3832,10198,20/05/2025,"6,165.37",Cerrado
3833,8250,2025-12-15,-,Abierto
3835,13569,2025/06/14,"6,742.75",Rechazado
3836,24076,2025-04-07,"3,903.98",Cerrado
3837,407,02-16-25,"3.111,98",Cerrado
3838,4111,2025/08/09,126.66,Abierto
3839,7205,24-03-2025,"10.722,02",Cerrado
3840,10750,05-10-25, 7363.33 ,Cerrado
3841,5880,2025-01-13, 5342.52 ,Rechazado
3843,6903,05-06-25,"4.758,95",Cerrado
3844,24397,17-12-2025,673.41,Cerrado
3849,211,27/08/2025, 4195.02 ,Cerrado
3850,14462,06-16-25,684.43,Abierto
3852,11970,2025-09-10,14856.19,Rechazado
3854,10853,2025/12/01,-,Cerrado
3859,1784,2025-05-24,276.81,Cerrado
3860,8504,03-28-25,509.10,Rechazado
3861,128,2025-05-31,"2.111,09",Abierto
3862,20235,03/02/2025,"7.567,21",Cerrado
3863,7781,2025-03-03,"5,719.61",Cerrado
3864,14295,07-26-25, 9471.80 ,Rechazado
3865,13863,2025/10/20,-,Rechazado
3867,5821,2025-05-28,573.94,Abierto
3868,4534,07-22-25,"12,556.21",Abierto
3870,25534,23/09/2025,4741.56,Abierto
3872,17783,22-08-2025, 4609.93 ,Abierto
3873,17599,01/11/2025,"5.156,86",Abierto
3874,16801,31/12/2025, 10973.27 ,Cerrado
3875,11703,2025-08-27, 1297.37 ,Abierto
3877,9694,2025/01/03,"9.354,96",Cerrado
3878,3280,11-19-25,"9,889.58",Cerrado
3879,18412,13/12/2025,"14.355,59",Abierto
3881,23103,10-11-25,"12,283.35",Abierto
3884,12347,2025-06-12,"4.574,55",Cerrado
3885,23807,04-02-2026,-,Abierto
3887,13179,01/05/2025,7132.81,Abierto
3888,4399,09-26-25,"4,317.92",Rechazado
3891,544,2025-06-13,2003.67,Rechazado
3892,17082,2025/12/22,"11,252.26",Abierto
3894,10035,08-06-25,"3.067,40",Abierto
3895,8951,2025-05-26,287.57,Abierto
3897,13320,2025-03-02, 4481.19 ,Cerrado
3898,20310,29-12-2025,"2.568,94",Abierto
3899,17388,26-04-2025,13277.50,Abierto
3900,23142,24/05/2025,6704.06,Abierto
3901,9546,05-04-25, 5899.33 ,Cerrado
3902,9968,01-14-26,"14,685.51",Abierto
3905,17221,2025/02/14,12890.89,Cerrado
3906,11968,2025-01-26,5546.51,Cerrado
3907,9377,2025/08/27, 3773.58 ,Abierto
3908,12100,2025/01/03, 13886.85 ,Abierto
3909,19828,02-23-26,11702.01,Abierto
3910,20106,2025/09/30,836.51,Abierto
3912,12887,07-23-25,629.65,Cerrado
3914,25744,24-01-2025,4960.45,Cerrado
3915,11581,01-30-26, 9321.24 ,Abierto
3916,9475,21-02-2025,"14,788.84",Cerrado
3917,3586,21-06-2025,"12,543.32",Rechazado
3918,8391,06/04/2025,4206.32,Cerrado
3920,17419,2025-01-24, 12052.59 ,Rechazado
3921,14854,2026-01-15,"14.947,26",Abierto
3922,18498,05-05-25,10885.50,Abierto
3923,10488,04-30-25,4133.96,Cerrado
3924,22071,08-20-25,9743.42,Cerrado
3927,24467,30/12/2025, 7557.97 ,Abierto
3928,6616,2025-06-30, 4201.17 ,Cerrado
3929,7357,2025/05/15,"8,391.46",Abierto
3930,25617,11/05/2025,"6.100,53",Rechazado
3932,17046,19-05-2025, 14230.21 ,Rechazado
3933,13864,2025-11-12,8152.49,Cerrado
3934,10194,29-03-2025,14427.22,Cerrado
3935,3910,2025-08-24,-,Abierto
3936,1228,2025-09-20,8806.52,Abierto
3937,9739,16/10/2025,"14.614,48",Abierto
3939,22679,14-10-2025,"3.423,81",Rechazado
3940,19941,11/07/2025,6295.16,Cerrado
3941,22298,26-01-2026,-,Abierto
3942,2998,24/06/2025,119.97,Abierto
3943,8847,2025/12/17,"12.613,07",Cerrado
3951,3010,05-27-25,-,Cerrado
3952,7559,07/06/2025, 6225.05 ,Abierto
3953,3625,12-07-2025,4789.06,Abierto
3956,25840,18-07-2025,595.29,Cerrado
3957,5951,19-01-2026,-,Abierto
3958,20108,2025/02/27, 1477.23 ,Abierto
3959,7652,2025/01/09,"948,25",Rechazado
3962,24728,22-03-2025,"-9.975,57",Abierto
3963,9240,2025/08/17,"7,187.30",Abierto
3964,14228,07-12-2025,"11,452.26",Cerrado
3965,3206,08/10/2025,6563.17,Cerrado
3966,7903,16-01-2026,"8,987.94",Cerrado
3968,18193,2025-01-30,6686.15,Cerrado
3971,23291,02-25-25,8269.62,Cerrado
3972,15237,29-08-2025, 5647.36 ,Abierto
3974,9287,01-19-25,8516.19,Rechazado
3975,7128,03-14-25,"13.345,32",Rechazado
3976,10969,2025/11/03,-,Cerrado
3979,3748,2025-05-10,"9,152.39",Cerrado
3981,23250,2026-01-01,"4,635.03",Rechazado
3982,23822,02-05-26, 7730.37 ,Cerrado
3984,6846,2026/02/13,"9,292.63",Cerrado
3985,14890,01-02-2025,"4.233,11",Abierto
3987,11656,2025/08/05,332.50,Cerrado
3988,22878,23/10/2025, 9807.50 ,Abierto
3990,16239,25/03/2025,-,Cerrado
3992,20581,2025/11/06,2785.74,Abierto
3994,3333,2025/11/21, 988.94 ,Cerrado
3996,12368,05-06-25,"13,281.21",Abierto
3997,3671,31-12-2025,-,Cerrado
3998,15461,01-16-25, 7040.89 ,Cerrado
3999,18508,01-15-25,"4.780,10",Abierto
4002,2692,05-02-2026,3239.02,Cerrado
4004,941,2025-04-28, 8043.41 ,Cerrado
4005,21732,18-05-2025, 4388.31 ,Abierto
4007,1575,11-18-25, 2109.44 ,Rechazado
4008,136,2025-09-01,"1,083.49",Rechazado
4009,4119,04-19-25, 10778.91 ,Abierto
4010,21991,2025/01/31,"2.747,99",Rechazado
4011,9302,04/03/2025,10545.03,Rechazado
4014,12857,27/02/2025,"10.770,04",Cerrado
4015,13473,01-06-26, 14532.55 ,Abierto
4016,25602,23/07/2025,-,Cerrado
4019,13918,12-31-25,"8,618.70",Rechazado
4021,22042,10/08/2025,"6,405.61",Cerrado
4022,21221,07-26-25,"9.855,96",Cerrado
4023,24175,2025-12-22,"8.261,71",Rechazado
4026,12992,26-06-2025, 9131.55 ,Cerrado
4027,9849,2026/02/07,-,Cerrado
4028,17745,19-12-2025,"769,52",Cerrado
4029,4185,16-03-2025,12036.71,Cerrado
4032,12057,2025-09-04,397.02,Abierto
4033,24051,26/10/2025,14356.15,Cerrado
4034,3793,08-26-25, 13451.57 ,Rechazado
4036,15794,01-02-25, 7743.82 ,Abierto
4038,22016,27-04-2025,-,Cerrado
4039,2551,2025/01/12,"11,547.38",Cerrado
4040,16248,2025/04/24,"12,376.23",Cerrado
4042,22732,2025-08-04, 4186.93 ,Rechazado
4045,22814,2025-03-30, 9944.11 ,Cerrado
4047,12377,20/04/2025, 12130.22 ,Cerrado
4048,14037,10-11-2025,210.49,Abierto
4049,12057,2025-02-20,13927.39,Rechazado
4050,1635,2025-05-29, 13723.13 ,Abierto
4051,12342,01-03-25,"10,150.46",Rechazado
4053,6087,01-19-25,5590.44,Rechazado
4054,7102,16/11/2025,2376.43,Abierto
4056,8831,2025-04-12,797.11,Abierto
4059,8137,13-01-2025, 3084.80 ,Abierto
4061,14763,13/09/2025,"13.760,90",Cerrado
4063,14596,2025/03/02,"12,625.80",Cerrado
4065,14595,12-08-25,4467.48,Cerrado
4066,23425,12-02-2025, 1239.42 ,Rechazado
4067,3348,26/09/2025,"3.840,52",Rechazado
4069,17063,06-12-2025,10230.93,Cerrado
4070,8778,2025/08/29,10777.76,Abierto
4071,9860,2025-01-16,"1.578,60",Abierto
4072,15629,2025/06/19, 13731.04 ,Cerrado
4075,17031,2025/07/11,"10,776.28",Abierto
4076,22366,2025/11/21,3995.54,Rechazado
4077,3127,2025-09-22, 13138.02 ,Abierto
4079,16808,2025-01-17,6485.56,Abierto
4081,1551,11-17-25, 9836.58 ,Cerrado
4082,1412,2025/03/06,"13.618,29",Rechazado
4083,19992,23/01/2025,-,Rechazado
4084,4994,03/04/2025,1098.64,Abierto
4085,14683,2025/07/10,"5.572,33",Abierto
4087,9494,07-18-25,5232.05,Cerrado
4088,809,2025-04-18,8841.20,Cerrado
4089,20437,27-09-2025,"8,482.40",Cerrado
4090,19196,01-25-25, 2926.91 ,Rechazado
4092,12587,04-12-25,"14,244.05",Abierto
4093,11962,2026-01-17,"12.520,09",Rechazado
4095,7345,03-18-25,"3.091,44",Cerrado
4096,18900,2025-05-24,9164.45,Abierto
4098,6075,16/02/2025,"4.142,05",Abierto
4099,5645,2025/05/20,"1,838.01",Cerrado
4100,11101,13-02-2026,"8.089,76",Cerrado
4101,6564,2025-06-11,"10,588.58",Rechazado
4102,3831,02-06-26,-,Cerrado
4103,15459,2025/07/15, 2819.16 ,Cerrado
4105,13968,2025/10/16,-,Rechazado
4106,3880,22-02-2026,"3.573,06",Abierto
4107,9827,2026/02/06,"5.296,16",Abierto
4108,2167,09-06-2025,"7,320.67",Abierto
4113,5073,03-27-25, 8959.20 ,Abierto
4114,7426,15/10/2025,-,Abierto
4117,17179,12-06-2025,"11,132.46",Cerrado
4118,13852,2025/08/11,10559.26,Cerrado
4120,1894,08-06-2025,"13.268,93",Rechazado
4121,139,2025-08-11,865.09,Abierto
4122,21447,12-28-25,"4,959.35",Rechazado
4123,5528,07/06/2025, 8166.03 ,Cerrado
4126,20262,2025/12/18,"6.134,71",Rechazado
4127,21547,2025/11/19, 13011.85 ,Cerrado
4128,12502,04-13-25,"3.425,53",Rechazado
4130,13332,01-04-2025, 5304.16 ,Cerrado
4131,12550,2026/01/11,5862.97,Abierto
4133,6320,08-02-25,12009.85,Abierto
4134,22680,07-27-25, 322.87 ,Abierto
4137,15879,15/01/2025,2177.12,Abierto
4139,22004,2025-11-08,"11.153,36",Cerrado
4141,7754,05-01-2025,"9.327,54",Abierto
4143,6316,06/04/2025,"2.542,41",Rechazado
4145,24131,2025/03/12, 6596.09 ,Abierto
4148,8214,2026/01/10, 11212.13 ,Cerrado
4149,10041,23-04-2025,"12.265,33",Abierto
4151,23194,02/09/2025,3710.30,Abierto
4152,19964,06-28-25,12078.71,Abierto
4153,4841,2025/10/03,9943.86,Abierto
4154,14036,09-05-25,14131.66,Cerrado
4160,21558,30/05/2025,11331.44,Cerrado
4161,2377,04/06/2025, 12363.66 ,Abierto
4162,18442,07-31-25, 799.79 ,Cerrado
4163,19988,17/02/2026,"7.941,98",Cerrado
4164,11924,08-15-25, 14424.08 ,Cerrado
4167,4143,25/12/2025,9682.25,Cerrado
4169,19035,2025-06-23,"1.324,73",Abierto
4171,21868,03-27-25,"3,990.48",Cerrado
4172,15935,2025/09/27,"13.446,24",Cerrado
4174,6308,19-10-2025,"5,615.52",Abierto
4175,10195,24-02-2026,"6,346.52",Abierto
4176,11532,04-05-2025,"7.059,85",Cerrado
4178,6693,01-19-25, 14476.94 ,Rechazado
4179,15016,16/05/2025, 10172.77 ,Cerrado
4180,22486,2025-12-22,11879.32,Abierto
4182,17074,10-08-2025,-,Abierto
4184,22946,2026-01-13,"3,765.97",Abierto
4186,24367,2025-05-08,587.95,Abierto
4187,22597,07-12-2025,"2,577.14",Abierto
4190,8565,2025-06-18, 7242.28 ,Cerrado
4192,11655,13-03-2025, 7881.43 ,Cerrado
4194,24321,2025-01-04,"9.149,50",Cerrado
4195,6685,16-04-2025,"9.266,69",Cerrado
4196,21257,2025-07-18,-,Cerrado
4197,9766,01-02-25,3956.79,Abierto
4200,11234,2025-04-18,"14,608.47",Rechazado
4203,12276,2025-10-06,9814.44,Abierto
4204,12576,2025-02-19,-,Abierto
4205,6686,10-01-2026, 11494.90 ,Cerrado
4206,21152,2025-12-13, 1805.19 ,Cerrado
4208,5003,2025/08/03,"9,469.15",Cerrado
4209,14494,03-11-25,6631.73,Cerrado
4210,17289,2025/04/06,9027.68,Cerrado
4213,837,01-13-25,"11,143.13",Cerrado
4215,11316,2025-11-07,"1,179.88",Cerrado
4218,11744,19-07-2025,"11.364,46",Cerrado
4219,7394,07-02-25,8085.21,Rechazado
4221,18407,05-08-2025,9420.79,Abierto
4222,19431,13-12-2025,"8,156.76",Abierto
4223,4089,16/03/2025,"13,567.30",Abierto
4224,15592,11-01-2026,"4,653.24",Cerrado
4227,2060,05-13-25,6028.64,Cerrado
4229,15806,05/11/2025,"8,678.88",Cerrado
4230,20069,2025-08-28, 10210.70 ,Cerrado
4234,18871,2026-01-13,-,Rechazado
4235,12171,2025-07-07,12492.96,Abierto
4237,4796,31/03/2025,"1,897.11",Abierto
4238,17930,2025-09-16, 394.94 ,Cerrado
4239,1406,12-01-2025,-,Abierto
4240,18008,23/12/2025,3222.54,Cerrado
4241,12326,27/04/2025,5562.54,Cerrado
4242,6614,01-09-26,"1,961.19",Cerrado
4243,8494,2025-01-06,"8.086,43",Abierto
4244,21575,07-16-25,-,Cerrado
4247,15362,2025-07-27,"9,594.43",Cerrado
4248,18874,2025/04/16, 10424.39 ,Abierto
4249,12741,04/07/2025,-,Cerrado
4250,14834,06/02/2026,"12.859,00",Abierto
4251,24907,12-11-25,"9.492,79",Cerrado
4252,464,2025-04-01,6423.36,Abierto
4253,5657,28/08/2025,"10.344,90",Cerrado
4254,10627,18-10-2025,"7,291.11",Abierto
4256,25539,2025/08/06,"2.846,88",Cerrado
4257,21621,01-28-26,"3,905.24",Cerrado
4258,16357,2025-04-06,"2.970,16",Abierto
4260,13057,15-07-2025,"5.624,48",Cerrado
4264,18269,10-06-25, 5192.11 ,Abierto
4267,4972,01-08-26,13154.09,Cerrado
4270,15893,2026/01/23,"3.654,82",Abierto
4271,22783,02-20-25,"3,961.28",Rechazado
4274,6287,2025-11-22,1441.64,Cerrado
4275,23477,2025-03-14,"5.520,60",Abierto
4276,276,21-07-2025,462.82,Cerrado
4278,2412,2026-01-24,"1,358.29",Rechazado
4279,17649,15-09-2025, 1988.72 ,Cerrado
4280,25769,12-17-25,"3.258,14",Abierto
4282,2692,2025-06-13,13079.72,Cerrado
4283,20764,06-10-2025,"-3.812,07",Abierto
4284,16427,2026/02/20,"14,473.34",Rechazado
4285,8925,24-08-2025,-,Abierto
4289,24831,01-19-26,6486.85,Cerrado
4290,5842,26-06-2025,11496.08,Cerrado
4291,22778,08/01/2026,-,Cerrado
4292,25503,06-09-2025,"11.103,63",Cerrado
4293,11382,04-04-25,13424.17,Cerrado
4294,2028,2026-01-18,"10,041.52",Cerrado
4296,11409,2026-01-25,-,Rechazado
4297,20736,2025-04-19, 12100.17 ,Rechazado
4301,21429,21/10/2025, 7997.63 ,Cerrado
4304,25874,10-27-25,"3,348.22",Abierto
4308,11462,2026-01-22,"5.526,29",Abierto
4309,3896,09-09-25,7810.74,Rechazado
4311,10133,16-09-2025, 2926.38 ,Abierto
4314,22882,2025/11/17,"3,090.81",Abierto
4316,11627,2025-03-15,14713.29,Cerrado
4319,24479,2025-06-17,"11.038,73",Cerrado
4320,14536,29/10/2025,-,Abierto
4323,11609,2025/11/22, 310.58 ,Cerrado
4324,20534,18/07/2025,8401.29,Abierto
4326,23593,08-03-2025,"14.500,17",Cerrado
4329,25597,2026-01-14, 12646.64 ,Abierto
4330,19032,06-08-2025,279.77,Abierto
4331,24715,07/06/2025, 14204.02 ,Cerrado
4332,19312,2026/01/03, 4257.35 ,Abierto
4333,13407,2025/08/18,4326.29,Rechazado
4334,22103,2025/11/24,8037.42,Rechazado
4335,5364,29-07-2025,"6.890,05",Abierto
4336,16399,2025-07-11,-,Rechazado
4337,16074,2025/10/13,"2,741.79",Abierto
4338,21930,26-07-2025,877.10,Cerrado
4340,23436,01/02/2026,"5,212.21",Abierto
4342,2371,15/09/2025,"-5.718,70",Rechazado
4344,21773,27/11/2025,"4,169.82",Abierto
4345,2273,2026-01-01,"3.606,53",Cerrado
4350,6656,2025/05/15,-,Rechazado
4352,24883,08-12-25, 7074.29 ,Abierto
4353,4878,14/03/2025,-,Cerrado
4355,15578,07-21-25,"5.816,07",Abierto
4357,14133,26/05/2025, 9779.77 ,Rechazado
4358,20228,2026/01/04,"11.606,38",Cerrado
4359,18260,16/02/2026,"1,549.20",Cerrado
4360,1808,2025-12-11,"6,030.66",Rechazado
4361,25844,30-01-2026, 9380.77 ,Abierto
4364,3002,03-21-25,"14,579.77",Abierto
4365,39,10-14-25,"4.344,69",Cerrado
4366,13949,04/11/2025, 1459.48 ,Abierto
4367,23530,2025-04-12,9402.53,Cerrado
4369,20706,03/02/2025,"7.302,23",Abierto
4371,10680,22/03/2025,"8.855,53",Rechazado
4373,8367,09-03-2025, 5896.25 ,Abierto
4374,7509,2025/06/03, 8204.58 ,Rechazado
4375,3581,2025/08/29,"3,276.54",Abierto
4377,2031,14/11/2025,14929.44,Rechazado
4379,13867,2025/02/07,13580.20,Cerrado
4380,1604,04-04-2025, 9769.46 ,Cerrado
4381,20828,28/11/2025,3690.23,Rechazado
4382,24129,2026/01/09, 11946.79 ,Abierto
4383,19838,20-03-2025, 4066.36 ,Abierto
4384,19251,2025/01/03,"1.884,59",Cerrado
4385,21646,11-21-25,"205,37",Abierto
4386,25828,03/07/2025,-,Rechazado
4388,1592,12-11-2025,"11.207,46",Cerrado
4389,5850,01-01-2025,745.06,Cerrado
4391,24091,2025/12/03,-,Abierto
4392,19140,2026-01-08,"13,917.44",Cerrado
4393,17324,07-27-25,353.18,Rechazado
4398,15728,01-14-26, 14361.73 ,Abierto
4399,20171,01-02-2025,"2.798,90",Cerrado
4400,8617,10-29-25,"741,22",Cerrado
4402,9628,2026/01/18,6696.06,Cerrado
4403,2842,2025/02/23,"2,899.26",Cerrado
4404,25612,2025-02-04,"1,492.54",Abierto
4405,3959,2025/06/30,627.09,Rechazado
4407,10493,07-04-2025,"2.080,07",Rechazado
4410,10076,2025/09/03,7067.39,Abierto
4412,1728,11-02-25,762.31,Abierto
4413,9630,11-19-25, 9736.59 ,Abierto
4414,9053,2025-10-05,"14.113,24",Cerrado
4415,21765,2025/01/26,9242.96,Cerrado
4416,7323,31/12/2025,-,Cerrado
4419,23940,07-20-25,"9,949.55",Cerrado
4420,562,02-28-25,5890.82,Cerrado
4421,19774,05-02-2025,3602.42,Rechazado
4422,18434,12-17-25, 8430.56 ,Rechazado
4424,24684,20-11-2025, 5331.65 ,Abierto
4426,22702,13-09-2025, 8845.67 ,Rechazado
4429,24498,2025-11-14,2474.30,Abierto
4431,8775,2025/10/13, 4482.84 ,Abierto
4432,19313,13-04-2025,-,Cerrado
4437,156,2025-05-12, 5968.97 ,Abierto
4438,2160,12-27-25,"13,565.50",Cerrado
4439,5564,2026-01-25,"3.762,51",Cerrado
4440,23764,2025/10/11, 468.89 ,Rechazado
4443,13635,2025/06/11, 14537.68 ,Cerrado
4444,1176,2026-02-02,-,Cerrado
4445,1288,06/06/2025,10643.40,Abierto
4446,8727,26-04-2025,"10,385.92",Cerrado
4447,13543,13/04/2025,"12,768.09",Rechazado
4449,15797,20/07/2025,"6,615.87",Abierto
4450,17545,2025-03-31,6398.15,Abierto
4451,5768,08-23-25,5048.07,Cerrado
4452,14071,2025-02-28, 11156.75 ,Cerrado
4454,20707,08/07/2025,7280.05,Rechazado
4455,934,2026/01/09,"2.239,47",Abierto
4456,10896,12-28-25, 1730.23 ,Rechazado
4457,1638,2025-03-16, 4542.53 ,Cerrado
4458,18014,05-05-2025,"8.521,45",Rechazado
4460,5984,2025-11-30,-,Cerrado
4461,19108,07-01-2026, 5111.68 ,Rechazado
4462,17638,11-03-25,"13,699.16",Abierto
4466,9273,2025-10-31, 10619.28 ,Cerrado
4468,18255,11-01-25,"12,368.94",Cerrado
4471,9773,20/06/2025, 322.13 ,Cerrado
4472,9324,12-28-25, 2688.16 ,Abierto
4474,3246,2025-08-08, 589.72 ,Abierto
4475,25546,2025-12-22,396.90,Abierto
4476,1017,2025/09/09,8206.18,Abierto
4477,25763,2025-04-13,"10,544.19",Cerrado
4478,11146,23/09/2025,3371.03,Abierto
4479,431,2026/01/02,13956.44,Cerrado
4481,21021,26/01/2026,"13.090,96",Rechazado
4483,23313,2025/06/23,"9.449,51",Cerrado
4484,2476,2025-04-06,7779.58,Cerrado
4485,4399,2025-01-15,"14.191,91",Abierto
4489,13084,2025/05/20,"1,995.71",Cerrado
4490,14892,2025-08-17,-,Cerrado
4492,8055,2025/01/29,"5.048,56",Abierto
4493,14297,2025-09-21,"4.963,60",Cerrado
4495,18249,21/09/2025,"2.754,88",Abierto
4497,5150,2025/06/30,2100.44,Cerrado
4499,5213,2025/03/16,4150.67,Cerrado
4502,8526,17/05/2025, 13905.74 ,Rechazado
4505,16454,2026/02/18,8410.75,Rechazado
4507,11613,12-05-2025,"14,274.09",Rechazado
4508,25735,02-12-25, 273.00 ,Rechazado
4509,88,08-21-25,"2.496,99",Cerrado
4510,3739,2025-04-26, 14002.05 ,Cerrado
4511,9324,12-28-25, 2688.16 ,Abierto
4512,16110,2025/10/20, 14818.54 ,Abierto
4513,679,23/06/2025, 14161.93 ,Abierto
4515,8925,24-08-2025,-,Abierto
4517,5668,11-28-25, 11057.31 ,Cerrado
4518,16114,2025-01-18,-,Abierto
4519,8526,17/05/2025, 13905.74 ,Rechazado
4520,8768,25/01/2025,2863.49,Abierto
4521,6051,2025-07-15,"4.083,60",Abierto
4523,19571,08-13-25, 8283.79 ,Abierto
4526,18228,17/11/2025, 13973.16 ,Cerrado
4528,10627,18-10-2025,"7,291.11",Abierto
4529,15538,2025-01-07, 14296.85 ,Abierto
4533,6007,2025-10-15,-,Abierto
4534,23679,2025-09-16,"6,832.08",Abierto
4535,18662,06-13-25,"5,421.05",Cerrado
4537,13320,2025-03-02, 4481.19 ,Cerrado
4538,24254,2025-06-08,4004.38,Cerrado
4539,9321,2025/08/23,"597,85",Abierto
4540,11884,2025/02/07,"11,449.61",Cerrado
4541,8316,09-10-25,-,Cerrado
4543,19947,2025/09/12,8801.03,Cerrado
4544,9984,2025/04/18, 3062.03 ,Rechazado
4546,6772,2025-08-11,9201.83,Rechazado
4547,9543,2025/11/10,"14,269.64",Rechazado
